content	x	y	w	h	
378	384	237	50	24	
Samuel	372	312	77	16	
Stenett,	461	312	79	17	
1787.	554	309	48	19	
Key	618	310	40	18	
of	668	308	18	21	
a	696	313	11	15	
Major.	717	307	64	21	
Ui'jS	362	347	112	68	
.	857	370	16	45	
.	905	370	16	45	
..."	953	351	64	64	
THE	936	225	84	26	
HEAVENLY	1041	221	222	30	
PORT.	1282	221	120	30	
C.	1476	222	33	30	
M.	1530	222	40	30	
Thine	906	273	57	16	
eyes	972	277	45	16	
shall	1024	270	46	23	
behold	1079	267	68	26	
the	1158	268	29	25	
land	1197	267	42	27	
that	1250	267	38	26	
is	1296	267	16	26	
very	1322	272	45	21	
far	1377	267	27	27	
off."	1414	267	47	26	
Psa.	1477	266	42	27	
33:17.	1528	267	59	27	
By	1392	296	27	20	
Eld	1427	295	33	21	
Edmund	1471	295	84	21	
Dumas,	1563	295	78	21	
Aug.	1652	296	48	20	
8,	1710	296	16	20	
1859.	1739	295	51	21	
Alto	1818	294	41	21	
by	1869	294	24	22	
S.	1902	292	21	24	
M.	1934	292	25	24	
Denson,	1968	290	80	26	
1911.	2061	290	42	26	
.>•:	1324	363	24	18	
■	1380	363	16	18	
■	1401	370	6	11	
»	1445	346	15	17	
•	1493	348	15	16	
*	1541	345	16	18	
*	1590	345	15	18	
1.	496	455	14	16	
On	534	453	28	18	
Jordan's	596	452	89	19	
stormv	705	453	71	18	
banks	786	448	59	23	
I	862	447	5	24	
stand,	879	447	59	24	
And	945	445	41	26	
cast	994	446	39	25	
a	1047	449	11	22	
wish-ful	1077	441	81	30	
eye,	1195	445	37	26	
fr-fe	372	473	109	50	
.	569	498	3	24	
—r-	580	498	54	24	
s	680	489	15	33	
-	732	496	10	27	
rr	777	494	33	29	
■jgHBEBBH	903	452	404	72	
k-#	372	506	60	43	
«»	456	507	20	42	
,	555	532	9	17	
:£F	438	534	56	33	
q^Bz=±C5iEqfend	956	486	333	48	
To	1365	439	26	16	
Canaan's	1417	438	97	18	
fair	1524	438	33	18	
and	1568	437	36	18	
hap	1617	437	36	21	
-	1662	444	7	14	
py	1677	441	24	17	
land	1710	435	42	23	
Where	1758	435	67	23	
my	1835	440	33	18	
possessions	1876	435	115	24	
lie.	2014	434	28	24	
-0—0'	1725	540	85	16	
0—0	1932	537	63	17	
Chorus:	448	592	78	18	
We'll	541	591	54	18	
stem	605	594	48	16	
thestorm,	662	589	99	21	
it	771	589	13	21	
won't	792	587	56	23	
be	857	586	23	24	
long,	893	585	48	24	
the	953	584	30	26	
heav'nly	992	582	88	27	
port	1087	583	39	27	
is	1144	582	15	28	
nigh,	1192	579	50	31	
We'll	1360	577	54	17	
stem	1428	579	48	15	
the	1485	576	31	18	
storm,	1525	579	64	16	
it	1596	577	13	18	
won't	1623	574	56	21	
be	1687	576	24	19	
long,	1720	576	48	21	
we'll	1779	573	47	24	
anchor	1834	573	69	24	
by	1923	573	25	24	
and	1961	573	35	24	
by.	2040	573	27	24	
:—1/_	705	684	81	23	
-E—K-	847	664	87	24	
t—i	1004	672	84	29	
Z	1105	643	18	18	
m	1149	651	15	10	
:	1178	648	3	12	
fl	1197	644	14	17	
5	1228	639	15	21	
.k.	1104	663	34	15	
—''HI	818	696	110	32	
2.	495	732	16	17	
When	525	732	60	17	
shall	596	729	46	19	
I	663	730	4	18	
reach	696	728	54	21	
that	760	727	38	21	
happy	816	726	60	22	
place	882	726	51	23	
And	944	723	41	25	
be	998	723	23	25	
for	1041	722	27	27	
-	1078	730	7	18	
ev	1095	726	23	22	
-	1125	730	8	18	
er	1143	725	19	24	
blest,	1186	720	54	29	
.511	425	762	55	42	
...'V	507	756	130	48	
'	667	758	16	45	
'	763	756	16	48	
■	1496	640	18	17	
■	1542	639	21	19	
.	1592	648	21	16	
-k—k—k—k-|-~—k-i	615	753	373	28	
—-r	1150	753	34	28	
1	1738	681	1	14	
V	1786	681	20	20	
When	1344	717	59	17	
shall	1429	717	48	17	
I	1491	717	6	17	
see	1525	723	31	12	
my	1575	723	32	16	
Father's	1620	715	84	24	
face,	1713	717	47	22	
And	1770	716	41	23	
in	1833	716	18	23	
his	1868	714	29	24	
bo-som	1920	714	72	24	
rest.	2002	716	41	23	
■	1332	753	3	2	
fr-rk—B-k—k	1382	735	228	30	
>=—*—t—fc-pg	1455	750	204	22	
*	1740	769	16	15	
•	1787	770	17	15	
'	1835	768	18	16	
/	1884	773	15	16	
»-«	1931	765	66	24	
H	1995	746	102	72	
This	427	847	46	18	
tune	482	851	44	14	
was	534	852	38	13	
composed	579	845	100	21	
by	687	845	24	21	
Elder	720	843	54	22	
Edmund	783	840	85	25	
Dumas	879	840	72	25	
1859,	963	839	49	27	
for	1023	838	27	27	
the	1062	837	30	28	
second	1101	836	69	30	
appendix	1179	834	91	31	
0f	1281	836	19	30	
the	1310	836	31	30	
"Sacred	1353	836	84	30	
Harp."	1449	834	71	31	
Dumas	1546	834	72	31	
assisted	1626	833	80	33	
in	1714	834	18	31	
revising	1743	834	83	32	
the	1834	831	31	34	
"Sacred	1884	831	84	35	
Harp,	1977	831	54	35	
at	2046	833	16	33	
one	2075	835	27	30	
time	383	873	44	15	
he	437	872	23	17	
was	468	876	39	12	
a	516	876	11	13	
Primitive	537	870	94	18	
Baptist	641	869	69	20	
Minister,	721	867	90	21	
musician	822	865	90	24	
of	922	863	18	26	
considerable	949	861	127	27	
note;	1086	863	48	26	
died	1146	859	40	30	
and	1197	858	36	30	
burje(j	1242	858	64	31	
at	1316	865	18	24	
Forsyth,	1345	860	83	29	
Monroe	1440	859	77	30	
county,	1533	861	75	28	
Ga.	1618	855	36	33	
See	1680	858	36	31	
other	1726	855	52	33	
sketches	1788	855	87	33	
of	1884	855	18	33	
him	1911	855	38	33	
connected	1959	854	98	35	
with	2069	853	33	36	
his	381	895	30	17	
tunes	421	897	53	15	
in	483	896	17	16	
this	512	894	36	18	
volume.	555	893	80	19	
_	1322	900	12	12	
,,	1377	899	30	13	
EUREKA.	1071	903	177	29	
L.	1322	900	33	33	
M.	1377	900	40	33	
"And	855	946	54	16	
they	921	945	42	21	
were	970	949	48	17	
