content	x	y	w	h	
le	0	1211	19	43	
a	24	1210	15	43	
fi	51	1208	11	44	
321	1004	303	75	43	
nito	0	329	34	48	
.	34	331	11	47	
antichissima	118	346	285	63	
Chiesa	436	346	144	63	
,	606	346	18	63	
forse	672	346	98	63	
da	813	346	58	63	
?	875	346	18	63	
tempi	912	346	145	63	
di	1091	346	47	63	
quali	1	384	44	49	
e	45	382	16	50	
Costantino	119	400	236	60	
nella	397	400	115	60	
quale	568	400	114	60	
l	739	400	17	60	
'	758	400	17	60	
anno	799	400	108	60	
417	955	400	77	60	
fu	1094	400	34	60	
giudicato	120	456	208	61	
Celestio	361	453	166	62	
,	550	452	19	63	
discepolo	595	451	211	61	
dell'Eresiar	836	449	296	60	
te	9	500	14	37	
.	31	500	10	37	
ca	123	514	44	59	
Pelagio	205	513	158	57	
,	394	511	18	59	
dal	447	510	68	59	
Pontefice	541	509	214	57	
s	784	507	18	59	
.	802	507	18	59	
Zosimo	850	506	179	58	
.	1048	504	18	59	
Si	1101	504	44	58	
belli	9	547	45	42	
trova	119	563	118	65	
che	278	563	74	65	
nel	371	563	75	65	
449.	470	563	111	65	
sotto	602	563	101	65	
s	752	563	18	65	
.	772	563	18	65	
Leone	813	563	137	65	
Magno	973	563	161	65	
ambule	-7	605	65	39	
era	119	614	69	63	
dichiarata	220	614	222	62	
già	482	612	54	63	
Titolo	584	612	129	63	
.	728	612	18	63	
Nel	763	611	89	63	
532.	870	611	105	63	
fu	994	610	47	63	
or	1081	610	54	63	
Sopa	13	667	40	42	
nata	120	662	103	67	
da	258	663	49	67	
Giovanni	337	663	208	68	
II	575	664	36	67	
.	607	664	19	67	
e	654	664	19	67	
nel	708	665	66	67	
590	802	665	77	67	
,	879	665	19	67	
s	919	665	19	67	
.	940	665	19	67	
Grego	977	666	152	67	
rio	116	720	64	65	
Magno	206	720	155	65	
vi	402	720	36	65	
destino	472	720	153	65	
Processioni	661	720	268	65	
di	954	720	47	65	
peni	1017	720	122	65	
ed	11	771	22	37	
in	38	771	8	37	
tenza	123	782	114	62	
.	262	781	18	63	
Fu	305	781	45	63	
ristaurata	377	781	224	62	
da	625	779	45	63	
Adriano	694	779	179	62	
I.	903	778	36	63	
nel	956	778	72	62	
772	1049	777	69	63	
.	1126	777	18	63	
Eiche	-7	825	44	43	
in	41	826	22	43	
e	123	832	18	65	
Pasquale	168	832	196	65	
II	383	832	35	65	
.	420	832	18	65	
vi	449	832	35	65	
fu	500	832	36	65	
eletto	558	832	124	65	
Pontefice	699	832	213	65	
nel	934	832	64	65	
1099	1022	832	99	65	
.	1127	832	18	65	
si	6	880	15	42	
scen	33	880	20	42	
Poco	121	890	101	57	
dopo	260	890	106	57	
,	386	890	16	57	
nel	428	890	73	57	
1112.	535	890	119	57	
,	664	890	16	57	
ſu	713	890	31	57	
nuoyamente	782	890	278	57	
ri	1081	890	52	57	
quale	6	938	42	48	
staurata	121	944	187	56	
dal	342	943	65	57	
Card	438	943	97	56	
.	541	942	16	57	
Anastasio	581	942	218	56	
,	825	941	16	57	
che	870	941	73	57	
vi	980	941	42	57	
fece	1051	940	81	57	
Edo	-7	990	32	43	
.	28	990	13	43	
1	41	989	13	43	
i	122	995	17	62	
mesaici	157	995	185	62	
della	366	995	106	62	
tribuna	505	995	174	62	
e	714	995	17	62	
la	766	995	34	62	
sede	854	995	96	62	
episco	977	995	152	62	
pale	121	1055	103	59	
di	253	1054	43	60	
marmo	319	1054	168	59	
,	498	1053	17	60	
e	546	1052	17	60	
dal	588	1052	69	60	
card	675	1052	85	59	
.	766	1051	17	60	
Gaetani	799	1051	183	59	
Nepo	990	1050	141	59	
te	124	1100	46	62	
di	199	1101	44	61	
Bonifacio	267	1102	205	63	
VIII	509	1105	87	62	
,	598	1106	16	61	
nel	631	1106	68	62	
1299.	727	1107	125	63	
Sotto	868	1109	106	62	
Pio	1005	1111	60	61	
II	1095	1112	32	61	
.	1131	1112	16	61	
Ornata	-9	1162	67	34	
il	128	1163	27	52	
card	190	1164	85	53	
.	287	1165	13	52	
Bartolomeo	331	1166	246	54	
Roverella	625	1169	210	54	
vi	881	1172	48	52	
icce	969	1173	80	53	
la	1103	1175	28	52	
Cappella	124	1218	193	64	
di	351	1221	42	62	
s	414	1222	16	61	
.	432	1222	16	61	
Giovanni	467	1223	210	64	
Battista	682	1226	177	63	
,	879	1229	16	61	
e	922	1229	16	61	
al	965	1230	42	61	
tem	1029	1231	101	62	
idas	6	1264	55	40	
po	126	1275	50	57	
di	206	1276	50	57	
Paolo	285	1277	109	57	
III	438	1279	47	56	
.	489	1279	15	56	
il	532	1280	20	56	
card	591	1281	85	56	
.	682	1282	15	56	
Giovanni	722	1282	210	59	
Alvarez	964	1285	168	58	
di	130	1322	41	58	
