content	x	y	w	h	
Bet	516	474	96	94	
Jesus	674	475	158	95	
fix	885	477	82	95	
it	1014	479	52	94	
før	1110	480	82	94	
#	1252	481	28	94	
ou	1302	482	52	94	
.	1357	482	28	94	
C	270	590	13	46	
.	288	590	13	46	
A	321	591	13	46	
.	345	591	13	46	
TINDLEY	379	591	160	48	
.	547	593	13	46	
F	1360	596	11	40	
.	1381	596	11	40	
A	1414	597	11	40	
.	1438	597	11	40	
CLARK	1466	597	119	41	
1	329	852	12	43	
.	346	852	12	43	
If	400	852	23	44	
your	531	854	77	43	
life	629	855	56	43	
in	739	856	23	43	
days	793	856	77	44	
gone	895	857	78	44	
by	991	858	39	44	
,	1033	859	12	43	
Has	1086	859	61	44	
not	1180	860	61	44	
been	1250	861	73	44	
good	1343	862	72	44	
and	1442	863	61	43	
true	1535	864	74	43	
,	1605	865	12	43	
2	324	899	15	50	
.	345	899	15	50	
Perhaps	385	899	134	51	
your	526	901	87	50	
tem	625	902	45	50	
-	702	902	15	50	
per	736	903	51	50	
is	827	904	19	50	
to	922	905	28	50	
blame	966	905	115	51	
,	1074	906	15	50	
For	1091	906	58	51	
ma	1175	907	57	51	
-	1232	908	15	50	
ny	1262	908	37	50	
wrongs	1320	909	127	51	
you	1456	910	58	51	
do	1529	911	48	50	
,	1574	911	15	50	
3	330	949	13	48	
.	344	949	13	48	
If	394	949	27	49	
in	477	950	27	48	
your	529	951	81	48	
home	621	952	101	48	
the	732	953	55	48	
troub	799	953	95	49	
-	898	954	13	48	
le	919	955	31	48	
is	1002	956	26	48	
The	1088	956	61	49	
course	1168	957	101	49	
you	1282	958	62	49	
should	1359	959	109	49	
pursue	1483	960	123	49	
,	1603	962	13	48	
4	324	999	13	48	
.	343	999	13	48	
And	377	999	68	49	
if	481	1000	27	48	
some	535	1001	88	48	
sin	631	1002	42	48	
your	700	1002	80	49	
soul	793	1003	75	49	
hath	881	1004	75	49	
bound	967	1005	107	49	
With	1091	1006	83	49	
cords	1197	1007	88	49	
you	1293	1008	62	49	
can	1368	1009	54	49	
'	1426	1010	13	48	
t	1441	1010	13	48	
un	1462	1010	45	48	
-	1509	1011	13	48	
do	1531	1011	43	48	
,	1578	1011	13	48	
5	324	1053	13	46	
.	343	1053	13	46	
May	379	1053	72	46	
be	474	1053	33	46	
to	555	1054	26	46	
you	624	1054	59	46	
the	728	1055	59	46	
world	794	1055	97	46	
is	923	1056	17	46	
dark	975	1056	78	47	
,	1057	1056	13	46	
And	1086	1056	65	47	
comforts	1174	1057	151	47	
far	1354	1058	46	46	
and	1446	1059	60	45	
few	1533	1059	46	46	
,	1593	1059	13	46	
blog	331	1190	38	60	
ΤΟ	1507	1628	39	21	
.	1573	1628	5	21	
In	355	1552	34	47	
your	412	1553	80	47	
own	497	1553	73	48	
way	581	1554	67	48	
no	665	1555	43	47	
lon	746	1556	46	47	
-	797	1556	13	47	
ger	823	1557	54	47	
try	892	1557	48	48	
,	946	1558	13	47	
But	977	1558	67	48	
let	1072	1559	41	48	
Him	1142	1560	67	48	
fix	1252	1561	33	47	
Take	333	1599	86	50	
it	438	1600	28	50	
to	519	1601	28	50	
God	558	1601	73	51	
in	674	1602	19	50	
Je	754	1603	28	50	
-	788	1603	15	50	
sus	798	1603	57	51	
'	855	1604	15	50	
name	871	1604	101	51	
