content	x	y	w	h	
COM	257	169	157	52	
SCS	589	152	175	75	
T	924	148	24	83	
/	974	148	24	83	
C	1016	148	24	83	
SECS	1185	128	224	79	
RCS	1457	175	164	74	
SPS	1742	134	158	75	
DZUH	546	342	25	70	
-	545	422	24	6	
Oz	544	438	24	31	
zo	614	474	22	33	
-	615	428	22	5	
OZCn	615	398	23	73	
ITEM	660	380	62	34	
POWER	780	368	98	32	
SOURCE	778	406	106	30	
CIRCUIT	1016	373	107	29	
BREAKER	1008	409	124	31	
SWITCH	1222	375	99	33	
LOGIC	1228	412	72	31	
/	1804	399	9	38	
TLM	1845	400	48	39	
/	1933	403	9	38	
CONTROL	1977	388	125	35	
CONTROLLED	2123	391	179	36	
UNIT	2009	427	65	29	
COMPONENT	2129	429	168	34	
OR	2348	419	21	20	
DISPLAY	2418	417	113	32	
SWITCH	1510	379	104	32	
SENSOR	1655	381	95	32	
SIG	1635	419	33	30	
.	1679	420	7	29	
COND	1695	421	70	30	
.	1769	422	7	29	
VALVE	1376	454	81	30	
Fuel	1451	501	57	21	
UELL	1529	500	51	21	
1	1606	500	5	21	
REACTANTS	1450	525	158	21	
FUEL	993	520	62	23	
CELLI	1072	521	85	23	
Ha	996	541	30	33	
(	1039	541	9	33	
O	1056	541	9	33	
,	1073	541	9	33	
VALVE	1092	541	70	33	
I	1054	578	8	30	
ON	1486	571	34	17	
DAT	755	579	51	27	
PLAY	748	608	71	20	
BUS	757	628	51	21	
PXorr	1482	604	106	32	
)	1592	609	6	28	
OFF	1491	655	48	19	
CLOSL	2193	653	74	19	
ICATON	1234	708	128	33	
:	1372	710	8	31	
IF	1398	711	17	31	
INADVERTENTLY	1431	711	185	34	
PUSHED	1246	737	85	24	
OFF	1347	738	37	24	
THE	1399	739	39	23	
FUEL	1454	740	52	23	
CELL	1523	740	46	24	
WILL	1245	758	62	26	
BE	1319	759	27	26	
SHUT	1367	760	61	26	
DOWN	1441	761	76	26	
IMMEDIATELY	1249	781	183	23	
LDTOP	2236	705	165	33	
POSITION	2233	733	105	24	
pasinan	2356	737	82	24	
CRYO	792	764	64	27	
.	861	766	5	25	
SUPPLY	784	815	92	29	
900	809	846	42	21	
PSI	863	846	34	21	
TO	2552	832	22	29	
FUEL	2586	831	55	28	
Oz	1355	857	32	28	
900	1426	858	45	28	
PSI	1488	858	44	28	
CALL	2548	860	56	31	
1	2622	864	6	28	
FUEL	998	851	57	21	
COLI	1069	852	82	21	
Bus	1026	872	53	19	
CONT	1017	892	71	20	
I	1041	914	8	30	
BAT	750	908	47	23	
RELAY	743	932	74	26	
BUS	756	957	42	22	
O	2227	994	10	33	
FUIZ	2271	993	43	32	
CELL	2345	991	53	32	
1	2417	990	10	33	
REAC	2218	1023	74	26	
TANT	2301	1022	66	27	
,	2367	1021	7	27	
VALVE	2387	1021	83	26	
15	677	1030	23	26	
OPEN	2196	1099	63	21	
Moto	2305	1118	42	20	
CLOSE	2191	1156	78	18	
GG	1033	1066	35	26	
REACTANT	937	1104	130	42	
CONSUMPTON	1082	1106	149	42	
/	1243	1108	11	41	
FUEL	1256	1108	64	41	
CELL	1325	1109	51	41	
POWER	1388	1109	79	42	
PLANT	1485	1110	76	42	
REACTANT	1115	1159	113	33	
19	1251	1161	17	32	
563	1282	1162	39	31	
WATTS	1325	1163	69	32	
@	1430	1164	8	31	
2195	1454	1165	42	31	
WATTS	1503	1165	70	32	
На	1166	1213	26	24	
20476	1257	1209	69	20	
BY	1349	1205	25	22	
10.262	1420	1209	59	34	
LB	1493	1210	19	33	
/	1524	1210	9	33	
HR	1534	1210	18	34	
Oz	1159	1255	37	28	
0378	1257	1250	62	39	
WR	1355	1254	40	38	
.	1397	1255	9	37	
2.08	1427	1256	42	38	
HR	1529	1259	26	37	
.	1563	1260	9	37	
AR	1360	1226	34	20	
CLOSED	2210	1214	111	36	
opn7	2364	1214	122	36	
position	2206	1246	121	30	
position	2350	1243	117	30	
'	3118	1241	13	49	
U	3133	1242	13	49	
He	1337	1330	32	29	
e	1385	1331	8	29	
245	1424	1331	41	29	
PSI	1480	1332	50	29	
CRYO	788	1312	66	24	
H2	808	1338	36	25	
SUPPLY	785	1361	94	30	
245	803	1398	38	31	
PS	853	1400	26	32	
To	2556	1360	26	23	
Full	2594	1360	57	23	
Setins	2540	1375	94	40	
15	3069	1377	84	78	
O2	590	1396	44	57	
-	590	1322	44	12	
HZ	590	1293	44	57	
FLOW	590	1205	44	94	
CONTROL	590	1050	44	219	
FIC	582	1566	47	74	
!	586	1455	44	10	
FUEL	494	2205	48	114	
CELL	497	2055	48	110	
REACTANTS	500	1902	50	246	
FLOW	505	1617	48	117	
CONTROL	508	1444	50	218	
FIC	572	2172	54	46	
2	573	2105	54	15	
Oz	573	2070	54	50	
-	573	2028	54	15	
H2	574	2010	54	50	
FLOW	574	1947	55	82	
CONTROL	575	1831	55	148	
FCI	1857	1414	52	22	
SHUT	1824	1439	53	20	
OFF	1886	1439	32	21	
NO	1923	1440	23	20	
CLOSED	1822	1470	106	21	
sce323	1828	1506	95	24	
x	1933	1504	6	25	
*	2548	1470	8	34	
SRA	2593	1472	53	34	
,	2660	1473	8	34	
VALVES	2711	1474	97	36	
OPEN	2824	1477	72	35	
STAPD	2584	1505	118	34	
VALVES	2729	1509	90	32	
CLOSE	2838	1511	73	32	
H2	2213	1506	32	28	
FUEL	2254	1506	65	28	
CELL	2340	1506	65	28	
1	2428	1506	7	28	
REACTANT	2185	1538	164	36	
VALVE	2360	1540	94	35	
thru	3043	1537	122	73	
IS	2561	1586	42	28	
FCI	2142	1646	48	27	
REALYOT	2209	1648	131	28	
FLAG	2353	1651	64	27	
NOTE	740	1681	80	31	
:	831	1683	7	29	
FVEL	846	1683	63	30	
CELL	940	1685	85	30	
NO	1052	1687	36	30	
.	1098	1688	7	29	
2	1119	1688	7	29	
IS	848	1725	27	28	
THE	925	1725	67	30	
SAME	1019	1727	88	30	
