content	x	y	w	h	
Progetto	2245	390	79	34	
se	70	433	24	21	
•	121	435	4	20	
rione	2239	440	61	28	
di	2304	427	19	36	
nicidis	2242	492	87	18	
Costrutta	2252	534	75	28	
Capitelli	2250	587	79	30	
del	2256	630	25	35	
Burnar	2283	627	47	33	
i	2247	678	15	35	
Canai	2263	676	44	31	
de	2249	726	17	32	
Girona	2267	723	48	29	
adis.m.	2240	777	87	18	
Agri	2242	827	50	29	
,	2282	818	19	36	
che	2301	813	33	33	
della	2238	870	29	31	
sua	2275	867	25	31	
T	2310	865	11	32	
stodirlo	2232	913	61	40	
,	2295	910	14	42	
et	2315	909	17	42	
sto	2232	966	25	33	
dalle	2256	962	45	31	
Fa	2302	957	31	32	
zato	2232	1069	28	26	
che	2229	1011	29	34	
il	2265	1008	13	37	
Card	2279	1007	47	34	
Ov	2293	1057	28	33	
?	2319	1055	11	34	
ge	2228	1112	23	38	
maggi	2257	1111	61	36	
lino	2234	1166	33	24	
consi	2275	1161	49	23	
.	2321	1157	10	27	
Ornament	2236	1203	95	32	
Ventola	2237	1249	65	35	
de	2310	1247	22	36	
Obelisco	2244	1298	71	32	
.	2314	1296	10	33	
146	65	316	62	42	
Indice	523	305	102	54	
de	642	305	40	54	
Paragrafi	699	305	155	54	
dell'Appendice	870	305	244	54	
,	1128	305	15	54	
O	1183	305	15	54	
Miscellanea	1212	305	207	54	
S.	73	364	40	57	
Girolamo	129	364	161	57	
.	306	364	16	57	
Fabbrica	345	364	145	57	
il	523	364	22	57	
Palazzo	565	364	133	57	
,	712	364	16	57	
ora	751	364	57	57	
Borghe-	833	364	128	57	
Città	1017	364	81	57	
?	1106	364	16	57	
Idea	1149	364	65	57	
di	1230	364	29	57	
Sisto	1275	364	79	57	
V.	1371	364	43	57	
di	1419	364	33	57	
trasferire	1462	364	151	57	
quello	1636	364	97	57	
di	1758	364	29	57	
Salu	1810	364	83	57	
Vsava	160	420	98	48	
di	272	419	36	49	
separare	319	419	139	48	
le	469	418	27	49	
Doppie	520	418	111	48	
di	642	417	36	49	
Spagna	699	417	114	48	
dai	832	416	49	49	
Lui	897	416	56	48	
stio	1012	414	64	49	
da’suoi	1090	415	126	49	
Orti	1230	415	69	50	
,	1306	416	14	49	
alle	1332	416	61	49	
Terme	1420	416	105	50	
Diocleziane	1538	417	205	50	
.	1751	418	14	49	
Proget	1780	418	119	50	
gi	76	467	38	51	
di	118	467	37	50	
Francia	164	466	130	50	
,	311	465	14	51	
che	338	465	59	51	
,	405	465	14	51	
dopo	430	464	79	51	
di	530	464	28	51	
aver	575	463	74	51	
confusi	666	463	122	50	
,	790	462	14	51	
dicendo	837	461	130	51	
to	1015	463	25	45	
del	1058	463	57	45	
Pascoli	1130	463	107	45	
d'innalzarlo	1253	463	204	45	
alla	1483	463	53	45	
Madonna	1551	463	153	45	
de	1726	463	33	45	
'	1765	463	12	45	
Monti	1777	463	100	45	
,	1889	463	12	45	
Guerra	69	508	130	53	
,	210	508	15	53	
Guerra	243	508	129	53	
,	383	508	15	53	
tornava	411	508	134	53	
a	555	508	15	53	
separare	587	508	144	53	
,	745	508	15	53	
e	777	508	15	53	
a	815	508	15	53	
divide-	845	508	126	53	
aprendo	1013	508	136	53	
uno	1163	508	62	53	
Stradone	1248	508	146	53	
dal	1410	508	53	53	
Quirinale	1469	508	170	53	
,	1635	508	15	53	
fino	1653	508	58	53	
ai	1734	508	29	53	
Serpen	1777	508	122	53	
se	76	556	26	71	
,	115	556	20	71	
soggiugnendo	162	556	230	71	
Pace	418	556	73	71	
,	504	556	20	71	
Pace	548	556	73	71	
.	633	556	20	71	
Altre	677	556	80	71	
due	775	556	62	71	
Statue	860	556	112	71	
ti	1009	556	38	71	
.	1051	556	20	71	
Regalato	1085	556	158	71	
dalla	1253	556	88	71	
Principessa	1354	556	188	71	
di	1563	556	40	71	
Piombino	1616	556	151	71	
a	1785	556	20	71	
Cle	1826	556	73	71	
dell	77	607	60	48	
'	142	607	13	48	
Abate	172	606	90	48	
Luigi	280	606	95	47	
,	392	605	13	48	
e	426	605	13	48	
di	465	605	34	48	
Madama	508	605	147	47	
Lucrezia	669	604	142	47	
.	833	603	13	48	
Tinta	873	603	90	47	
mente	1007	602	103	48	
XII	1125	603	68	47	
.	1194	603	13	47	
,	1209	603	13	47	
che	1236	603	61	48	
lo	1310	604	27	47	
fece	1368	604	67	47	
trasportare	1450	605	179	48	
presso	1649	606	96	47	
la	1766	606	27	48	
Scala	1812	607	85	47	
di	77	651	39	53	
rosso	120	651	87	53	
,	208	651	15	53	
e	229	651	15	53	
talvolta	263	651	126	53	
con	401	651	53	53	
Cuffia	476	651	89	53	
,	580	651	15	53	
e	613	651	15	53	
