content	x	y	w	h	
L	1330	228	5	51	
59:30	493	394	159	54	
(	439	460	20	70	
-00	473	460	81	70	
:	581	460	20	70	
30	608	460	51	70	
)	677	460	20	70	
8-5	1281	294	94	56	
(	887	388	21	73	
AVE	913	388	93	73	
GON	1029	388	147	73	
)	1191	388	21	73	
EMS	1041	460	98	61	
MODE	1180	459	131	61	
-	1366	458	17	61	
NORMAL	1422	458	199	60	
06	598	598	60	65	
40	714	599	47	65	
TFI	882	599	93	66	
,	992	600	18	65	
VG	1026	600	36	65	
,	1091	600	18	65	
AVM	1111	600	92	66	
(	1740	588	20	71	
min	1751	588	103	72	
-	1878	589	20	71	
sec	1898	589	101	71	
,.	2009	590	65	71	
1fps	2081	590	118	72	
)	2214	591	20	71	
CHECK	880	666	160	67	
PIPA	1087	666	131	67	
BIAS	1257	666	121	67	
<	1425	666	19	67	
2fps	1461	666	129	67	
for	1640	666	86	67	
5	1771	666	19	67	
sec	1835	666	95	67	
EARTH	2438	922	65	166	
/	2439	740	64	18	
POST	2440	711	64	130	
LANDING	2441	545	65	228	
59	495	808	73	55	
:	577	806	17	57	
XX	609	806	52	56	
(	441	866	21	73	
-00	469	866	94	73	
:	581	866	21	73	
XX	609	866	55	73	
)	678	866	21	73	
ULLAGE	871	805	203	61	
Horiz	867	866	171	73	
on	1087	866	55	73	
15	1194	866	40	73	
°	1260	866	21	73	
window	1311	866	201	73	
mark	1549	866	144	73	
(	1741	866	21	73	
hds	1767	866	93	73	
up	1909	866	55	73	
)	1977	866	21	73	
*	1219	944	18	59	
If	1255	943	66	59	
no	1351	942	66	59	
ULLAGE	1456	941	204	56	
:	1669	938	18	59	
*	1221	1004	18	65	
DIR	1320	1004	93	65	
ULLAGE	1455	1004	201	65	
PB	1699	1004	61	65	
-	1809	1004	18	65	
PUSH	1871	1004	124	65	
*	2013	1004	18	65	
Control	1324	1078	231	59	
Att	1598	1078	92	59	
with	1719	1078	131	59	
RHC	1906	1078	93	59	
*	2012	1078	17	59	
*	2016	944	9	33	
*	1226	1081	8	31	
MONITOR	874	1209	240	76	
AVM	1155	1209	87	76	
(	1295	1209	22	76	
R3	1321	1209	70	76	
)	1395	1209	22	76	
COUNTING	1463	1209	256	76	
UP	1771	1209	56	76	
17	2532	1349	54	79	
59:55	494	1355	165	56	
(	441	1416	22	75	
-00	467	1416	87	74	
:	577	1415	22	75	
05	607	1414	55	75	
)	675	1414	22	75	
F	540	1490	17	61	
99	615	1490	43	61	
40	712	1490	47	61	
ENG	879	1488	87	67	
ON	1017	1488	51	67	
ENABLE	1117	1488	197	67	
REQUEST	1355	1488	241	67	
(	714	1556	20	70	
AUTO	739	1556	134	70	
IGN	918	1556	90	70	
)	1020	1556	20	70	
PRO	1155	1558	86	67	
AT	1291	1558	61	67	
TFI	1393	1558	95	67	
>	1533	1558	19	67	
Sec	1631	1558	95	67	
(	716	1620	22	77	
BYPASS	744	1620	201	77	
IGN	989	1620	88	77	
)	1090	1620	22	77	
ENTR	1158	1620	132	77	
to	1331	1620	55	77	
19	1432	1620	56	77	
Tprfrm	1532	1620	179	77	
switching	1766	1620	312	77	
in	2122	1620	40	77	
18	2221	1620	44	77	
)	2284	1620	22	77	
EXIT	1147	1694	136	63	
-	1331	1694	18	63	
V37E	1389	1694	135	63	
00E	1558	1694	100	63	
17	370	1832	54	59	
00:00	502	1832	156	59	
IGN	888	1832	86	57	
*	1223	1832	18	63	
IF	1257	1832	58	63	
SCS	1359	1832	90	63	
:	1466	1832	18	63	
THRUST	1537	1832	188	63	
PB	1769	1832	58	63	
-	1875	1832	18	63	
PUSH	1942	1832	122	63	
*	2081	1832	18	63	
06	599	1968	61	57	
40	711	1968	51	57	
TFC	880	1967	96	67	
,	986	1967	19	67	
VG	1053	1967	49	67	
,	1129	1967	19	67	
AVM	1186	1967	86	67	
