content	x	y	w	h	
del	1753	253	37	45	
:	1786	253	12	45	
3	1772	549	9	42	
.	1786	549	9	42	
37	1767	828	23	42	
3	1768	1048	9	37	
37	1771	1102	23	45	
deim.Idi	564	240	170	50	
R	754	242	13	49	
388	875	240	79	55	
3715485	560	301	213	61	
Q.Fabio	803	295	205	61	
Maſſimo	1018	290	189	60	
.	1204	286	14	65	
Q.	1284	284	62	63	
Gulone	1346	282	168	61	
.	1532	278	20	65	
Gli	819	347	81	48	
Romani	928	347	165	47	
incominciarono	1127	346	310	47	
4	1466	345	23	48	
battere	1519	345	143	47	
monete	878	402	142	56	
di	1038	406	37	53	
argento	1096	407	155	56	
3716	568	463	107	60	
486	698	460	73	61	
P.	804	458	61	61	
Sempronio	890	456	237	57	
.	1144	459	16	56	
App	1268	460	104	54	
.	1370	457	17	57	
Claudio	1407	455	175	53	
.	1599	449	15	58	
3717	572	519	110	59	
487	691	517	87	59	
M.	815	515	79	59	
Attilio	888	514	142	58	
Regolo	1049	512	150	58	
.	1203	509	17	60	
L.	1286	508	46	60	
Giulio	1336	507	132	59	
Libone	1488	505	153	58	
.	1655	502	14	60	
3718.488	563	579	208	49	
M.	804	572	71	54	
Giunio	889	569	163	51	
Pera	1087	563	112	53	
.	1201	559	11	56	
M.	1275	571	57	45	
Fabio	1351	571	123	45	
Pittore	1495	571	157	44	
.	1656	570	11	45	
3719489	565	631	206	61	
Q.	838	627	59	63	
Fabio	896	626	125	62	
Maſſimo	1028	624	192	60	
P.	1270	620	47	63	
Decio	1331	619	132	62	
Mure	1495	616	121	63	
.	1629	614	12	64	
Gurgite.3	866	681	230	61	
.	1091	682	17	60	
3720	572	741	101	63	
490	698	739	75	63	
App.Claudio	828	736	276	59	
Cau	1124	730	75	63	
.	1208	728	19	65	
M.	1277	727	61	63	
Fulvio	1351	725	146	62	
Flacco	1513	722	142	62	
.	1657	719	13	65	
dice	868	792	97	53	
.	983	796	10	49	
Principia	820	844	199	65	
la	1037	844	36	65	
guerra	1086	843	146	65	
Cartagineſe	1249	843	247	64	
