content	x	y	w	h	
LIBRO	690	205	519	123	
QVARTO13074	1314	210	987	126	
Queſta	451	318	253	122	
ſebene	737	319	240	122	
fu	993	321	65	121	
conſacrata	1089	321	402	123	
à	1514	323	34	121	
Eſculapio	1586	323	350	123	
,	1941	325	34	121	
da	1964	325	87	121	
gli	2074	325	101	122	
an	2196	326	120	121	
tichi	338	432	174	119	
nondimeno	525	432	400	119	
fu	967	432	45	119	
chiamata	1070	432	342	119	
da	1433	432	109	119	
gli	1574	432	102	119	
antichi	1694	432	263	119	
la	1958	432	66	119	
Iſola	2066	432	174	119	
di	2265	432	88	119	
Gione	337	550	224	119	
Licaonio	581	550	311	119	
;	884	550	35	119	
(	944	550	35	119	
vogliono	1061	550	316	119	
,	1376	550	35	119	
che	1414	550	119	119	
la	1546	550	66	119	
chieſa	1642	550	210	119	
in	1882	550	66	119	
eſſa	1978	550	126	119	
edifi	2134	550	177	119	
cata	346	660	155	119	
da	521	660	88	119	
Gelaſio	625	660	279	119	
ſecondo	922	660	275	119	
,	1196	660	35	119	
hora	1241	660	155	119	
detta	1421	660	191	119	
di	1637	660	88	119	
San	1726	660	102	119	
Bartolomeo	1877	660	419	119	
,	2300	660	35	119	
fosſe	332	778	172	123	
prima	537	778	237	123	
da	814	778	68	123	
gli	938	778	107	123	
antichi	1071	778	276	123	
in	1377	778	47	123	
quel	1467	778	159	123	
luogo	1646	778	192	123	
conſacrata	1868	778	390	123	
a	2287	778	36	123	
Eſculapio	342	884	355	143	
;	690	884	42	143	
appreſo	753	884	309	143	
alquale	1081	884	276	143	
come	1391	884	186	143	
luogo	1589	884	188	143	
ſacro	1801	884	197	143	
,	2014	884	42	143	
&	2072	884	42	143	
atto	2193	884	149	143	
a	340	1004	35	121	
render	399	1004	244	121	
la	677	1004	45	121	
ſanità	758	1004	224	121	
a	1012	1004	35	121	
gli	1069	1004	105	121	
infermi	1184	1004	296	121	
,	1463	1004	35	121	
haueano	1497	1004	308	121	
i	1829	1004	35	121	
Romani	1875	1004	296	121	
edi	2183	1004	132	121	
ficato	347	1120	195	127	
vroſpedale	569	1120	407	127	
;	967	1120	37	127	
eſſendo	1027	1120	248	127	
ſtato	1278	1120	166	127	
,	1453	1120	37	127	
ſecondo	1499	1120	259	127	
le	1795	1120	45	127	
opinioni	1860	1120	304	127	
loro	2186	1120	148	127	
quefto	340	1236	209	122	
Dio	606	1234	120	123	
figliuolo	751	1233	294	122	
di	1060	1232	96	122	
Apollo	1196	1231	221	122	
inuentor	1443	1229	299	122	
della	1770	1227	172	123	
medicina	1961	1226	329	122	
.	2304	1224	37	123	
Dall'altra	346	1348	370	121	
parte	760	1348	188	121	
dell'iſola	961	1348	318	121	
doue	1303	1348	174	121	
ſiveggono	1504	1348	378	121	
quelle	1901	1348	220	121	
ruine	2138	1348	193	121	
fatte	330	1458	185	127	
dall'acque	531	1458	399	127	
,	917	1458	37	127	
che	970	1458	126	127	
hanno	1107	1458	216	127	
confumato	1354	1458	377	127	
d'ogni	1751	1458	230	127	
intorno	1981	1458	281	127	
il	2275	1458	72	127	
terreno	337	1572	278	131	
,	626	1572	38	131	
ſi	666	1572	74	131	
come	745	1572	209	131	
ſi	975	1572	49	131	
vedrà	1044	1572	231	131	
per	1286	1572	114	131	
queſto	1433	1572	211	131	
altro	1664	1572	198	131	
diſegno	1864	1572	279	131	
della	2153	1572	185	131	
iſola	340	1690	162	119	
moderna	518	1690	325	119	
