content	x	y	w	h	
DI	15	186	51	126	
ROMA	102	196	105	134	
ſe	8	424	37	108	
a	55	431	12	103	
Giove	92	437	69	114	
Panan	180	453	56	111	
no	2417	698	87	57	
.	2528	698	16	57	
mergono	5	1123	122	125	
ſcolaire	145	1136	115	124	
tte	-1	1588	59	122	
le	76	1591	18	120	
coſe	112	1593	54	121	
pildi	184	1596	66	121	
LIBRO	770	218	540	102	
PRIMO	1401	197	614	100	
29	2267	191	110	81	
icolo	-6	310	79	150	
:	63	308	48	150	
6	101	307	48	150	
petard	146	306	109	149	
lebre	384	300	188	147	
de	606	295	87	149	
famoſo	703	293	264	144	
Tempio	986	286	264	144	
di	1258	279	89	149	
Saturno	1366	276	299	144	
cõſacrato	1690	269	354	142	
da	2049	260	87	149	
Tullo	2163	257	212	146	
Tempio	2420	316	256	100	
Hoſtilio	369	459	291	111	
in	696	447	50	120	
quel	790	443	158	117	
tempo	962	437	236	115	
,	1205	428	39	121	
come	1270	426	209	116	
vuol	1498	419	175	115	
Macrobio	1680	412	374	109	
,	2060	398	39	121	
che	2118	396	126	118	
dal	2248	392	143	117	
di	2425	385	72	120	
Satur	2499	383	208	115	
Kam	-21	547	112	152	
di	102	542	37	155	
Mali	144	540	121	152	
Popolo	383	530	267	146	
Romano	669	519	298	144	
furono	1013	504	244	148	
ordinate	1297	492	302	146	
le	1645	478	64	155	
antiche	1755	474	252	147	
,	2029	463	52	155	
co	2108	460	35	155	
reli-	2212	455	176	150	
no	2411	448	93	153	
nel	2505	444	118	152	
Fo	2631	439	124	152	
quello	24	667	87	137	
stinta	124	665	127	136	
gioſe	398	657	172	135	
feſte	607	652	141	135	
Saturnali	785	647	355	130	
;	1145	638	45	138	
&	1215	636	45	138	
in	1335	633	57	137	
quello	1429	631	214	133	
ſi	1657	625	56	137	
conſeruaua	1736	623	422	128	
il	2174	611	57	138	
pu	2252	609	126	137	
ro	2417	597	62	76	
Roma	2500	593	224	68	
tartina	-6	780	124	132	
de	130	776	31	135	
la	170	775	70	134	
blico	392	769	173	131	
erario	581	764	222	130	
nello	821	758	173	131	
iſteſſo	1023	753	208	130	
modo	1231	748	223	129	
,	1449	742	42	134	
che	1493	741	117	132	
nel	1623	737	137	132	
Tempio	1772	733	283	128	
di	2071	726	102	132	
Mara	2170	724	235	128	
del	6	896	58	140	
nome	78	894	72	139	
landen	162	892	116	139	
te	399	887	55	140	
ſi	485	885	55	140	
riponeuano	549	884	423	131	
l'altre	1000	874	227	136	
coſe	1251	869	128	138	
