content	x	y	w	h	
al	506	747	31	48	
1.e3	569	753	94	56	
338	570	205	81	45	
DESCRIZIONE	820	195	273	65	
DI	1126	203	43	59	
ROMA	1197	205	122	61	
nore	514	246	107	60	
avendo	644	248	168	61	
oſſervato	832	250	202	62	
il	1052	254	26	59	
Novilunio	1104	254	222	62	
,	1343	258	12	59	
chiamava	1381	258	205	62	
,	1584	261	16	59	
e	1619	262	16	59	
faceva	512	300	150	65	
radunare	680	303	198	66	
nel	890	307	66	64	
Campidoglio	970	308	287	68	
la	1272	314	35	63	
Plebe	1326	315	120	65	
vicino	1466	317	134	65	
a	1609	320	22	63	
queſto	526	357	134	65	
luogo	679	359	124	65	
,	807	361	11	63	
e	823	362	19	63	
le	861	362	36	64	
diceva	919	363	142	65	
,	1070	366	17	63	
quanti	1089	366	135	65	
giorni	1243	369	136	65	
avanzava	1400	371	232	68	
no	511	412	55	59	
dalle	590	413	104	61	
Calende	716	415	182	62	
alle	916	419	76	60	
None	1009	421	116	61	
,	1145	423	12	59	
come	1174	424	113	61	
ſi	1310	426	24	60	
legge	1348	427	118	61	
in	1488	430	37	59	
Ma	1544	431	84	61	
crobio	511	464	145	63	
nel	677	469	62	60	
1.	761	471	29	60	
lib	810	472	53	61	
.	869	474	11	59	
de	900	475	46	61	
'	954	477	7	59	
Saturnali	982	477	196	65	
al	1196	484	42	60	
cap	1245	485	65	61	
.	1324	487	15	59	
15	1353	488	40	61	
.	1402	489	8	59	
Nè	619	524	60	54	
molto	703	525	129	56	
diſtante	849	528	167	57	
era	1032	531	68	55	
la	1113	533	36	54	
caſa	1168	534	87	55	
di	1270	536	39	54	
Romolo	1333	537	168	57	
,	1510	540	14	54	
com	1529	541	99	56	
pofta	503	580	112	67	
di	631	581	39	66	
canne	689	581	125	67	
,	819	583	15	66	
e	847	583	19	66	
di	888	583	38	67	
vinchi	948	584	134	67	
,	1088	585	10	66	
la	1103	585	35	67	
quale	1150	586	119	67	
andavano	1290	587	218	68	
riſto	1526	590	105	67	
rando	502	631	132	65	
i	658	634	9	62	
Sacerdoti	689	635	210	67	
,	918	640	12	62	
ſecondo	945	641	180	66	
il	1153	646	22	62	
biſogno	1183	646	167	66	
,	1365	651	24	63	
con	1403	651	75	65	
le	1494	654	34	62	
me	1542	655	91	64	
defime	506	692	146	63	
materie	685	694	167	64	
;	868	697	12	61	
di	906	698	44	61	
queſta	969	699	134	62	
cantò	1122	701	121	62	
Ovidio	1270	703	151	63	
ne	1459	706	55	61	
'	1511	707	16	61	
Faſti	1539	707	98	62	
Que	561	796	101	71	
fuerit	676	798	125	72	
noftri	816	801	116	72	
,	936	804	15	69	
fi	983	805	36	69	
quæris	1022	806	133	72	
,	1171	809	18	69	
Regia	1214	810	127	72	
