content	x	y	w	h	
WWO	4519	1149	72	222	
WWOD	4551	1775	79	327	
WWOW	4496	2671	86	273	
nwa	4444	461	69	204	
M8	4475	3498	82	208	
DO01	4513	4145	77	289	
lins	4512	4480	77	193	
Aidans	4405	4066	106	361	
zo	4420	4511	117	135	
105110	4530	5066	82	365	
он	4429	5099	100	256	
00	4053	640	23	20	
7	4036	1223	10	39	
6	4033	1858	8	32	
5	4034	2490	11	34	
4	4034	3119	9	32	
3	4036	3755	9	32	
SHEET	3761	5243	84	25	
1	3875	5243	6	25	
OF	3910	5242	28	25	
1	3966	5242	6	25	
6.1	3683	5160	63	47	
APPROVAL	3857	380	129	29	
DATE	3703	382	61	24	
1	3347	410	11	46	
770	3392	411	58	48	
.	3488	413	12	47	
Krahason	3499	414	116	49	
5/15/21	3643	417	72	48	
4-0-71	3749	420	73	48	
cambiady	3860	423	118	48	
ENG	3522	385	45	25	
LTR	3263	380	45	31	
PCN	3326	381	43	30	
DR	3407	382	27	30	
COMMENTS	3271	473	133	26	
:	3412	473	7	26	
6-1	3624	5243	47	23	
OUT	3448	1923	54	32	
OF	3509	1923	34	32	
CABIN	3556	1923	78	32	
SEE	3403	4239	45	31	
DRAWING	3460	4239	107	31	
3.1	3583	4239	41	31	
FOR	3639	4239	41	31	
METER	3691	4239	84	31	
POWER	3403	4268	83	27	
FAIL	3501	4268	47	27	
LOGIC	3567	4268	64	27	
CONTACTS	3404	4323	129	28	
CLOSE	3543	4323	79	28	
IF	3636	4323	17	28	
SUIT	3674	4323	48	28	
FLOW	3404	4348	62	33	
CONTROL	3484	4348	108	33	
VALVE	3609	4348	78	33	
IS	3700	4348	18	33	
SHUT	3403	4379	65	31	
AUTOMATICALLY	3476	4379	210	31	
.	3692	4379	8	31	
THEY	3719	4379	64	31	
RESET	3403	4404	80	32	
ONLY	3492	4404	65	32	
BY	3566	4404	34	32	
PLACING	3608	4404	105	32	
THE	3731	4404	44	32	
VALVE	3402	4435	78	29	
IN	3495	4435	16	29	
SUIT	3528	4435	53	29	
FLOW	3594	4435	60	29	
POSITION	3671	4435	112	29	
OXYGEN	3174	4598	690	208	
ENVIRONMENTAL	3344	4964	423	66	
O2	3823	4971	54	60	
SUPPLY	3362	5043	186	45	
SUIT	3594	5044	101	45	
LOOP	3732	5045	123	44	
SIZE	3468	5135	55	24	
DWG	3553	5134	49	24	
NO	3614	5132	28	26	
SPACE	3648	4846	82	27	
ADMINISTRATION	3755	4846	227	27	
HOUSTON	3752	4884	122	22	
,	3881	4883	6	23	
TEXAS	3905	4883	77	23	
AERONAUTICS	3395	4847	186	24	
&	3610	4846	6	25	
MANNED	3236	4880	107	24	
SPACECRAFT	3367	4880	167	24	
CENTER	3552	4880	93	24	
NATIONAL	3242	4847	121	26	
DATE	3143	4847	59	22	
OR	2806	4887	24	40	
Linda	2870	4887	85	40	
S.	2981	4887	15	40	
Draulic	3011	4887	97	40	
7.16.70	3140	4887	79	40	
SIGNATU	2882	4849	100	23	
DSGN	2817	4933	64	25	
PAGE	3478	5241	64	26	
AA	3374	4217	54	193	
LM	3315	5132	24	31	
IN	3249	1923	20	30	
CABIN	3287	1923	78	31	
10	3264	5195	18	32	
AND	3300	5195	46	32	
SUBS	3366	5193	67	33	
104.5	3268	5241	72	27	
X	3357	5241	7	27	
34	3382	5241	24	27	
CION	3258	4345	86	26	
Jw	3115	5092	23	31	
/	3148	5092	8	31	
solzd	3159	5092	57	31	
sZo	3068	1263	77	61	
Z5	3083	1503	54	59	
aZ	3059	1384	42	59	
GZ6	3060	1742	81	59	
«	3058	1862	13	60	
Z3	3083	1862	53	63	
BZ3	3054	1980	91	58	
FZ	3058	2215	75	64	
sZ8	3057	2335	81	59	
DUMP	3003	3790	71	24	
7H20	3018	4490	65	28	
QC	2823	4969	25	48	
better	2870	4969	76	48	
med	2922	4970	159	49	
12-7-24	3125	4970	94	48	
ENGR	2821	5006	61	49	
Bursu	2894	5007	124	50	
Belias	3054	5008	63	50	
14/29/10	3126	5009	81	50	
PRESS	2798	1303	78	28	
SENSOR	2892	1307	91	28	
APS	2824	5055	55	102	
develod	2905	5059	64	103	
kodeling	2991	5063	128	105	
FEC	2824	5139	43	62	
B	2986	5144	15	60	
the	3027	5144	59	61	
1222.00	3121	5146	96	63	
ANGULAR	2796	1851	111	28	
VELOCITY	2920	1850	118	28	
SIG	2798	1877	27	27	
CONDR	2846	1875	75	28	
FOR	2938	1875	41	28	
ASC	2794	1388	47	27	
1	2859	1390	5	25	
02	2879	1390	32	26	
PRESS	2799	1411	75	31	
SENSOR	2887	1411	93	31	
F	2794	2083	14	60	
/	2813	2083	13	60	
H	2825	2084	14	60	
DUMP	2851	2085	69	63	
VALVE	2929	2088	80	64	
OZ2	3061	2094	75	65	
ASC	2795	1504	49	33	
2	2859	1505	7	32	
02	2883	1506	28	32	
PRESS	2795	1534	82	28	
SENSOR	2891	1535	88	27	
DES	2803	1256	39	40	
1	2863	1264	5	36	
02	2883	1266	26	39	
SUIT	2794	1743	52	31	
PRESS	2864	1743	75	31	
SENSOR	2798	1771	87	24	
UH	2788	1983	49	25	
DUMP	2849	1981	67	25	
VALVE	2932	1980	71	25	
PRESS	2796	2007	78	27	
SENSOR	2888	2007	92	27	
H20	2792	1907	51	33	
SEP	2854	1902	45	35	
PRESS	2793	2128	77	25	
SENSOR	2885	2129	92	25	
B	2859	320	7	32	
CABIN	2790	2219	67	27	
PRESS	2874	2219	78	27	
SENSOR	2793	2250	93	24	
DES	2795	2339	48	32	
202	2852	2342	60	31	
PRESS	2795	2372	82	29	
SENSOR	2891	2373	88	27	
PRESS	2763	2646	77	26	
:	2846	2644	7	28	
SUIT	2882	2644	49	28	
/	2940	2644	8	28	
CABIN	2946	2644	67	27	
PP	2878	2671	27	38	
CO2	2921	2673	47	38	
:	2847	2719	7	28	
02/120	2878	2718	90	28	
TEMP	2763	2745	68	29	
:	2846	2744	8	29	
SUIT	2883	2744	50	29	
/	2939	2744	8	29	
CABIN	2946	2744	71	29	
QTY	2760	2717	48	24	
OOOOAOO	2864	3492	20	169	
KZ	2801	2496	54	58	
ering	2802	4330	59	34	
CRACK	2673	4366	78	29	
5.4	2765	4367	39	28	
PSID	2819	4367	52	29	
FULL	2677	4393	59	29	
OPEN	2752	4393	56	29	
5.8	2822	4393	37	29	
PSID	2875	4393	50	29	
RESEAT	2673	4420	97	29	
5.25	2780	4420	58	29	
PSID	2852	4420	49	29	
MAX	2670	4451	53	25	
FLOW	2737	4451	59	26	
11.1	2816	4452	56	25	
LB	2884	4452	29	25	
/	2922	4452	6	25	
MIN	2925	4452	44	25	
o	2765	3552	18	3	
OUTSIDE	2499	4036	105	24	
HATCH	2611	4036	79	24	
INSTALLATION	2703	4036	177	24	
3	2697	2512	9	30	
a	2661	3867	14	3	
1	2594	1241	7	28	
/	2609	1241	7	28	
4A	2617	1241	30	26	
F3	2605	1310	32	28	
1	2594	1359	7	27	
/	2609	1359	7	27	
4A	2617	1359	30	27	
F1	2604	1432	29	25	
1	2594	1481	6	25	
/	2608	1481	6	25	
4A	2615	1479	32	25	
F2	2604	1550	33	26	
1	2594	1718	7	27	
/	2609	1718	7	27	
