content	x	y	w	h	
들	2554	663	37	17	
148	919	337	121	79	
STUDIO	1311	335	254	87	
DI	1623	342	89	84	
PITTURA	1756	346	307	88	
Dall'altra	1015	412	327	104	
parte	1371	424	155	98	
della	1567	430	133	97	
chiefa	1750	436	180	99	
è	1973	443	24	94	
la	2031	445	48	95	
fagreftia	2129	448	251	101	
,	2405	457	24	94	
dov'è	918	501	223	92	
un	1154	508	77	89	
quadro	1275	511	200	94	
con	1539	519	91	90	
due	1677	524	110	90	
Santi	1814	528	165	92	
inginocchio	2003	533	400	100	
ni	916	592	74	86	
avanti	1012	595	192	90	
al	1250	602	59	86	
Crocifiſſo	1334	604	303	94	
,	1677	615	21	85	
fatti	1755	617	129	89	
con	1913	622	92	87	
buon	2062	627	159	89	
guſto	2261	633	140	89	
dal	915	687	103	95	
Ciampelli	1044	689	315	100	
.	1387	697	25	94	
La	1453	698	101	96	
Madonna	1562	701	302	99	
,	1895	708	25	94	
ch	1977	709	67	95	
'	2054	711	25	94	
è	2120	712	25	94	
ſopra	2183	714	151	96	
la	2367	718	49	93	
porta	914	777	163	93	
eſteriore	1135	781	280	97	
,	1431	787	24	91	
è	1496	788	24	91	
dello	1545	789	147	94	
ſteſſo	1755	793	146	94	
Ciampelli	1956	797	334	97	
.	2305	804	24	91	
Il	2371	805	49	92	
quadro	920	867	206	98	
dell'altare	1182	872	343	101	
nella	1539	879	149	97	
cappella	1724	883	263	98	
vicina	2018	888	191	99	
,	2239	893	25	95	
or	2326	894	90	96	
nata	900	953	141	100	
di	1073	955	71	101	
molte	1155	957	186	101	
proſpettive	1393	960	364	106	
fatte	1808	967	133	101	
da	1973	970	71	100	
Gio	2065	971	124	101	
.	2195	973	27	99	
Bati	2248	974	153	102	
fta	916	1043	53	97	
Roffi	1008	1045	167	100	
,	1205	1049	26	98	
fu	1288	1051	35	97	
colorito	1392	1053	239	102	
da	1683	1059	67	99	
Guglielmo	1773	1061	350	105	
Corteſe	2155	1069	250	103	
Borgognone	915	1134	403	103	
fuddetto	1359	1134	249	103	
.	1645	1134	30	103	
Il	984	1228	53	96	
quadro	1087	1230	211	98	
dell'altra	1356	1234	305	100	
cappella	1725	1240	251	99	
,	2011	1245	25	95	
che	2084	1246	109	97	
è	2251	1249	25	95	
de	2307	1250	67	95	
*	2385	1251	25	95	
ſignori	902	1316	220	101	
Olgiati	1150	1319	232	101	
,	1406	1321	28	99	
fu	1478	1322	54	99	
dipinto	1564	1322	214	101	
da	1824	1325	72	99	
Federico	1920	1326	282	101	
Zuc	2240	1329	154	101	
cheri	895	1401	171	95	
con	1115	1406	103	94	
un	1250	1410	82	93	
Criſto	1370	1412	175	96	
,	1587	1418	24	92	
che	1659	1420	115	94	
porta	1797	1423	162	95	
la	2002	1428	49	93	
croce	2094	1430	162	96	
;	2296	1435	24	92	
e	2369	1437	24	92	
la	902	1481	42	87	
volta	982	1483	159	91	
con	1207	1488	92	89	
l'Afcenfione	1342	1491	430	97	
di	1823	1502	60	88	
noſtro	1911	1504	173	91	
Signore	2131	1509	236	93	
,	2375	1514	23	88	
Maria	888	1579	209	95	
Vergine	1133	1582	250	96	
,	1412	1586	26	93	
li	1492	1587	34	94	
Apoſtoli	1553	1588	264	97	
,	1844	1593	26	93	
i	1919	1594	26	93	
Profeti	1971	1595	222	95	
,	2220	1598	26	93	
e	2295	1599	26	93	
le	2354	1600	50	94	
Sibille	907	1657	190	96	
,	1144	1662	25	94	
fu	1193	1663	49	93	
colorita	1283	1665	241	97	
dal	1585	1671	103	95	
cav	1707	1673	103	96	
.	1811	1676	25	94	
d'Arpino	1865	1677	283	99	
.	2178	1683	25	94	
Nella	954	1760	184	93	
cappella	1180	1762	249	93	
che	1469	1765	116	91	
ſegue	1620	1766	177	92	
,	1795	1767	25	91	
dedicata	1846	1768	267	93	
a	2145	1770	25	91	
s	2209	1771	25	91	
.	2237	1771	25	91	
Car	2263	1771	135	92	
to	896	1840	49	84	
,	1008	1843	22	83	
la	1094	1844	42	84	
tavola	1194	1846	186	86	
è	1452	1851	22	83	
di	1523	1852	71	85	
Stefano	1638	1855	246	88	
Parocel	1935	1860	244	87	
,	2224	1866	22	83	
ei	2289	1866	135	86	
quadri	891	1936	222	100	
laterali	1144	1937	241	101	
