content	x	y	w	h	
John	338	551	116	46	
Cennick,	476	555	207	45	
1743.	707	556	98	37	
JERUSALEM.	1583	431	465	64	
L.	2123	440	63	52	
M.	2225	441	81	48	
53	3569	468	74	50	
“	1066	513	17	12	
Hope	1095	512	94	34	
of	1201	510	34	29	
eternal	1247	511	125	29	
life,	1386	511	67	34	
which	1467	513	107	27	
God,	1588	512	79	35	
that	1681	513	73	29	
cannot	1766	516	120	27	
lie,	1897	514	54	35	
promised	1965	514	165	37	
before	2141	515	113	31	
the	2265	517	58	28	
world	2334	517	104	30	
began.”—Titus	2450	515	282	45	
1:	2744	521	37	29	
2.	2797	525	27	25	
Key	855	559	86	42	
of	964	556	41	37	
A	1029	560	31	30	
Minor.	1084	556	141	39	
Arr.	2784	570	85	32	
by	2890	567	49	45	
Wm.	2958	570	89	34	
Walker,	3076	570	200	42	
about	3305	570	119	38	
1832.	3450	575	99	37	
Je	521	790	43	38	
-	582	810	11	7	
sus,	611	802	79	33	
my	732	802	62	34	
all	810	791	50	37	
to	921	794	37	35	
heav’n	991	791	135	39	
is	1145	794	30	35	
gone,	1193	801	104	36	
He	1322	792	54	37	
whom	1393	794	122	36	
1	1537	796	10	33	
fix	1579	796	51	35	
my	1663	806	63	35	
hopes	1757	797	113	44	
up	1900	810	47	31	
-	1965	818	11	6	
on;	1994	809	60	32	
His	519	835	68	38	
track	602	836	104	37	
I	747	838	11	34	
see,	799	846	73	35	
and	906	838	71	36	
I’d	1027	836	51	37	
pur-sue	1140	844	148	38	
The	1306	837	80	38	
nar-row	1403	849	157	27	
way	1577	851	85	33	
till	1676	840	53	39	
Him	1751	842	83	36	
I	1916	844	10	34	
view.	1959	843	108	39	
The	517	879	78	39	
way	612	892	85	33	
the	727	881	64	38	
ho	807	882	47	36	
-	873	900	12	7	
ly	909	882	39	43	
proph-ets	985	880	187	48	
went,	1190	884	109	43	
The	1322	880	79	40	
road	1418	885	85	35	
that	1519	885	82	36	
leads	1617	884	99	38	
from	1733	887	92	35	
ban-ish-ment,	1845	885	276	50	
The	516	924	80	38	
King	621	925	96	44	
s	734	936	19	25	
high-way	770	926	192	46	
of	977	927	39	36	
ho	1032	926	47	37	
-	1105	946	12	6	
li-ness	1134	924	127	42	
I’ll	1314	926	53	37	
go,	1399	939	60	33	
for	1499	929	57	36	
all	1586	930	47	35	
His	1671	930	68	37	
paths	1755	931	110	44	
are	1882	943	60	24	
peace.	1961	942	118	36	
1	2008	989	17	32	
2	2130	992	22	29	
This	513	1195	90	41	
is	629	1198	30	36	
the	720	1199	63	38	
way	799	1210	86	34	
I	926	1199	10	35	
long	955	1197	84	49	
have	1057	1201	96	36	
sought,	1171	1201	148	46	
And	1342	1201	82	37	
mourned	1442	1203	172	37	
be-cause	1632	1203	168	40	
I	1820	1207	11	34	
found	1849	1207	113	36	
it	1981	1208	27	36	
not;	2028	1210	74	41	
My	513	1242	65	45	
grief	593	1242	91	45	
a	745	1256	21	24	
bur	784	1244	65	37	
-	873	1263	14	6	
den	910	1244	69	37	
long	996	1243	85	46	
has	1121	1245	68	37	
been,	1208	1244	103	46	
Be-cause	1331	1245	181	38	
I	1531	1247	12	36	
was	1560	1259	79	26	
not	1657	1251	64	36	
saved	1737	1250	114	37	
from	1868	1252	91	35	
sin.	1979	1251	69	37	
Then	513	1287	104	37	
will	633	1288	74	36	
I	745	1289	12	35	
tell	788	1288	61	38	
to	909	1291	39	34	
sin-ners	980	1289	161	39	
round,	1159	1291	129	44	
What	1313	1290	116	40	
a	1445	1304	21	23	
