content	x	y	w	h	
940	143	1509	393	61	
RUDIMENTS	1011	436	430	81	
OF	1496	442	85	76	
MUSIC	1636	443	212	78	
,	1865	446	23	76	
Continued	2022	447	298	80	
.	2335	451	23	76	
COMPOUND	770	530	258	44	
.	1034	531	12	43	
5	1841	538	12	44	
.	1859	538	12	44	
What	1889	539	111	44	
is	2026	539	24	44	
a	2084	540	12	44	
Diatonic	2133	540	151	45	
scale	2317	541	84	44	
?	2412	541	12	44	
12	225	585	39	42	
.	263	585	11	42	
How	293	586	78	43	
is	414	587	23	42	
the	468	587	60	43	
first	556	589	71	42	
mode	650	589	106	44	
of	780	591	39	42	
compound	853	592	183	43	
time	1066	594	84	43	
known	1171	595	120	43	
?	1299	597	11	42	
The	1846	587	68	48	
different	1942	589	169	49	
graduations	2141	591	224	49	
of	2395	593	36	47	
tones	2463	595	97	47	
or	2591	595	36	47	
gamut	2663	597	120	47	
arranged	2813	597	160	49	
in	3012	600	26	48	
a	3078	601	14	47	
preparee	3128	601	167	49	
By	226	633	49	44	
the	303	633	57	45	
figures	391	634	118	44	
six	542	635	44	44	
over	615	635	79	44	
four	725	636	79	44	
.	807	636	12	44	
It	869	636	32	44	
has	926	637	62	44	
a	1018	637	12	44	
dotted	1065	637	117	45	
semi	1217	638	86	44	
-	1297	639	12	44	
breve	1313	639	96	44	
for	1445	639	50	45	
measure	1518	640	163	44	
order	1759	639	99	51	
in	1879	640	29	51	
conformity	1941	640	203	52	
to	2171	641	28	51	
some	2234	641	94	52	
particular	2345	642	184	52	
key	2551	643	66	51	
.	2623	643	14	51	
notes	135	677	100	40	
,	235	677	11	40	
rendered	271	677	157	41	
in	455	678	30	40	
two	510	678	70	41	
and	600	679	68	40	
one	695	679	63	41	
-	759	680	11	40	
half	772	680	77	40	
seconds	873	680	137	41	
,	1014	681	11	40	
two	1043	681	70	40	
beats	1133	682	98	40	
to	1255	682	29	40	
the	1318	683	51	40	
measure	1386	683	162	41	
,	1551	684	11	40	
down	1585	684	94	40	
6	1839	694	12	45	
.	1858	694	12	45	
What	1891	695	106	45	
is	2019	695	25	45	
a	2074	696	12	45	
Diatonic	2120	696	154	46	
Major	2300	697	118	45	
scale	2450	698	82	45	
?	2543	698	12	45	
and	138	719	67	42	
up	227	719	46	42	
,	274	719	11	42	
accented	310	719	153	43	
on	497	720	31	43	
first	563	721	72	42	
and	659	721	66	42	
fourth	755	722	106	42	
parts	893	722	99	43	
of	1015	723	39	42	
the	1078	723	54	43	
measure	1152	724	160	43	
.	1311	725	11	42	
It	1370	725	31	42	
is	1427	725	23	42	
also	1476	725	66	43	
called	1576	726	95	42	
That	1847	743	84	52	
in	1961	744	18	51	
which	2016	744	102	52	
the	2150	745	52	51	
same	2233	745	94	52	
tones	2354	746	92	51	
occur	2469	747	102	51	
between	2601	747	141	52	
the	2774	748	59	51	
second	2855	749	123	51	
and	3006	749	66	52	
third	3108	750	80	51	
sev	3227	751	66	51	
six	141	763	38	38	
-	192	763	10	38	
four	206	763	78	38	
time	312	763	82	39	
.	391	764	10	38	
(	457	764	10	38	
Example	470	764	167	39	
—	672	765	10	38	
)	707	766	10	38	
.	727	766	10	38	
13	224	802	32	44	
.	261	802	12	44	
How	295	802	76	45	
about	413	803	102	44	
the	545	804	51	44	
second	625	804	121	45	
mode	766	805	104	44	
of	898	805	40	45	
compound	967	806	182	45	
time	1184	807	83	44	
?	1269	807	12	44	
enth	1757	800	71	48	
and	1864	800	61	49	
eighth	1959	801	108	48	
,	2071	802	13	48	
ascending	2103	802	187	49	
,	2287	803	13	48	
and	2325	803	61	48	
between	2418	803	143	49	
eighth	2597	804	107	49	
and	2732	805	62	48	
seventh	2827	805	123	49	
and	2984	806	68	49	
fourth	3086	807	105	48	
and	3227	808	62	48	
It	224	845	32	44	
is	279	845	24	44	
known	324	846	127	44	
by	468	846	48	44	
six	545	847	44	44	
over	614	847	78	44	
eight	719	848	92	44	
.	810	848	12	44	
One	846	848	75	45	
and	944	849	63	44	
one	1032	849	63	44	
-	1098	850	12	44	
half	1113	850	74	44	
seconds	1214	850	137	45	
to	1376	851	32	44	
the	1434	851	57	44	
measure	1508	852	156	44	
,	1669	852	12	44	
third	1753	854	89	48	
,	1847	854	13	48	
descending	1890	855	198	49	
.	2092	856	13	48	
two	137	889	66	42	
beats	234	889	91	42	
,	332	890	11	42	
down	376	890	93	42	
and	505	890	66	43	
up	608	891	39	42	
,	654	891	11	42	
accented	699	891	154	43	
on	894	892	31	43	
the	967	893	54	42	
first	1059	893	72	43	
and	1169	894	60	42	
fourth	1268	894	112	43	
parts	1419	895	99	43	
of	1550	896	39	42	
the	1621	896	54	42	
7	1843	907	12	43	
.	1856	907	12	43	
What	1886	908	108	43	
is	2016	908	23	43	
a	2063	909	12	43	
Minor	2099	909	115	43	
Diatonic	2239	909	152	44	
scale	2418	910	83	44	
?	2512	911	12	43	
measure	130	931	160	42	
