content	x	y	w	h	
G	2147	165	5	71	
4-11	2091	255	186	71	
F	1077	436	22	75	
06	1163	435	74	74	
81	1293	433	102	74	
AV	1527	422	105	97	
XYZ	1676	422	124	97	
(	1830	422	28	97	
LV	1848	422	109	97	
)	1956	422	28	97	
CDH	2001	422	124	97	
PRO	1533	520	136	94	
(	1731	518	28	95	
If	1773	518	88	95	
Recycling	1908	517	419	92	
to	2383	513	70	95	
4	2519	512	28	95	
)	2567	512	28	95	
(	3042	412	32	107	
.1fps	3083	411	227	106	
)	3312	410	32	107	
8	847	720	7	63	
F	1077	712	21	75	
16	1167	712	73	75	
45	1307	712	69	75	
MARKS	1526	704	231	91	
,	1782	704	26	91	
TFI	1820	704	129	91	
,	1966	704	26	91	
MGA	1997	704	139	91	
(	2435	702	28	97	
marks	2452	702	240	96	
,	2719	700	28	97	
min	2736	700	138	97	
-	2905	700	28	97	
sec	2938	699	125	97	
,	3091	699	28	97	
.01	3125	699	138	96	
°	3267	698	28	97	
)	3317	698	28	97	
(	1640	800	25	83	
MGA	1668	800	142	82	
Set	1859	798	141	82	
to	2054	797	81	82	
-	2204	795	25	83	
00002	2238	795	228	82	
If	2527	793	74	83	
No	2647	792	95	82	
REFSMFLG	1764	890	365	87	
or	2190	887	83	89	
If	2334	886	83	89	
P73	2470	886	140	88	
)	2619	885	27	89	
SET	1539	992	129	75	
EVENT	1724	991	233	75	
TIMER	2009	989	214	75	
TO	2289	988	70	75	
TFI	2435	987	130	75	
PRO	1541	1068	135	105	
(	1734	1068	30	105	
If	1785	1068	77	105	
MINKEY	1907	1068	273	105	
,	2200	1068	30	105	
to	2294	1068	77	105	
Sequencer	2431	1068	407	105	
33.1	2909	1068	163	105	
)	3080	1068	30	105	
THRUSTING	3692	1126	94	392	
(	3692	659	94	27	
P40's	3692	631	94	229	
)	3692	383	94	27	
9	858	1278	8	65	
F	1080	1276	22	74	
37	1180	1274	69	74	
P73	1535	1456	144	82	
-	1740	1455	24	83	
Transmit	1827	1454	363	82	
mnvr	2239	1452	173	83	
Parameters	2467	1451	457	81	
to	2995	1449	73	82	
LM	3126	1448	80	83	
P34	1539	1640	135	86	
TPI	1734	1639	135	86	
PRETHRUST	1918	1638	408	85	
(	2399	1635	25	87	
P74	2430	1635	124	86	
LM	2614	1634	80	87	
)	2715	1633	25	87	
1	858	1832	20	72	
V37E	1546	1818	173	94	
(	1792	1817	27	95	
34E	1838	1817	121	95	
or	2007	1816	87	95	
74E	2151	1816	135	94	
)	2301	1815	27	95	
(	1555	1916	27	93	
If	1597	1916	85	92	
no	1727	1915	87	93	
REFSMFLG	1870	1914	352	92	
or	2291	1912	87	93	
P74	2434	1912	118	92	
,	2579	1911	27	93	
to	2671	1911	69	93	
3	2815	1910	27	93	
)	2861	1910	27	93	
F	1084	2016	22	77	
50	1170	2016	85	77	
25	1322	2016	69	77	
