content	x	y	w	h	
HEROIQ	533	157	480	101	
VES	1057	157	215	101	
.	1260	157	29	101	
219	1518	180	93	61	
L	326	498	24	80	
'	359	498	24	80	
Eſpagne	381	498	209	78	
,	580	496	24	80	
la	615	495	45	80	
Peste	690	495	143	78	
,	834	493	24	80	
e	867	493	24	80	
la	950	492	47	80	
Guerre	1018	491	184	79	
,	1203	489	24	80	
Se	241	583	59	80	
terraſſent	308	582	255	78	
d	578	579	24	81	
'	602	578	24	81	
autre	628	578	137	80	
costé	792	576	120	80	
,	922	575	24	81	
Comme	232	659	210	78	
ſi	464	656	30	80	
dans	522	655	126	79	
cette	664	654	121	79	
Cité	814	652	110	79	
,	926	651	24	80	
Elles	244	740	129	71	
bloquoient	396	739	283	70	
toute	698	737	131	72	
la	852	736	40	72	
Terre	941	736	143	71	
:	1084	735	20	72	
Leurs	248	820	147	71	
ſuperbes	428	819	211	71	
retranchemens	669	817	389	70	
,	1055	815	20	72	
Ont	242	893	116	74	
conſumé	378	893	226	74	
les	611	893	74	74	
Elemens	710	893	225	74	
;	932	893	21	74	
La	249	968	80	86	
Terreeft	355	968	218	86	
creuſe	583	968	150	86	
de	746	968	64	86	
leurs	832	968	124	86	
mines	959	968	164	86	
;	1118	968	25	86	
Et	259	1049	63	68	
ſes	340	1049	68	68	
flancs	433	1049	141	68	
ouuerts	592	1049	196	68	
iuſqu	796	1049	130	68	
'	936	1049	19	68	
aux	958	1049	97	68	
Morts	1076	1049	171	68	
,	1250	1049	19	68	
12	1293	1049	99	68	
Manquent	252	1121	302	76	
de	568	1121	55	76	
lieu	640	1121	88	76	
pour	753	1121	109	76	
leurs	886	1121	130	76	
machines	1012	1121	247	76	
,	1262	1121	22	76	
Et	274	1195	62	84	
de	351	1195	62	84	
matiere	421	1195	213	84	
pour	643	1195	123	84	
leurs	785	1195	137	84	
Forts	957	1195	124	84	
.	1084	1195	24	84	
POC	944	1432	36	103	
Toutefois	335	1488	234	103	
c	597	1488	30	103	
'	607	1488	30	103	
eſt	630	1488	74	103	
peine	717	1488	136	103	
perduë	869	1488	173	103	
,	1044	1488	30	103	
Si	267	1573	51	94	
leur	333	1573	113	94	
camp	457	1573	145	94	
ne	618	1573	53	94	
va	700	1573	69	94	
iuſqu	784	1573	123	94	
'	911	1573	27	94	
aux	941	1573	94	94	
Cieux	1061	1573	142	94	
:	1215	1573	27	94	
doma	1515	1573	99	94	
?	1614	1573	27	94	
Des	278	1650	107	77	
François	407	1651	213	78	
les	641	1654	74	76	
bras	730	1655	117	77	
e	870	1656	21	76	
les	959	1657	64	77	
yeux	1061	1659	120	77	
,	1186	1660	21	76	
Ont	265	1731	116	81	
une	403	1731	91	81	
pareille	534	1731	195	81	
eſtenduë	750	1731	213	81	
.	962	1731	23	81	
US	1123	1747	141	77	
Te	285	1808	43	81	
voy	356	1808	79	82	
perir	453	1810	117	82	
dans	602	1811	134	82	
ces	755	1813	68	81	
folez	862	1814	134	82	
,	996	1816	22	81	
Combleſ	270	1883	214	84	
de	535	1886	59	82	
morts	603	1887	152	83	
B	791	1889	22	81	
de	871	1890	59	82	
bleſe	953	1891	144	83	
two	1194	1894	80	82	
cabo	1314	1895	192	84	
L	279	1959	22	81	
'	311	1960	22	81	
eſpoir	337	1960	143	83	
d	500	1962	22	81	
'	533	1962	22	81	
une	565	1963	90	81	
grande	691	1964	177	83	
conqueſte	878	1966	239	84	
:	1123	1969	22	81	
I	279	2039	22	81	
'	303	2040	22	81	
y	328	2040	22	81	
voy	383	2041	81	81	
ſecher	494	2042	142	82	
mille	656	2044	133	82	
lauriersion	814	2046	293	84	
215	1148	2050	125	82	
sur	1310	2051	125	83	
Et	288	2115	59	82	
Toyras	378	2116	182	83	
vaincre	583	2118	195	83	
en	799	2120	45	81	
vne	888	2121	90	81	
teste	996	2122	119	81	
,	1118	2123	22	81	
Breda	283	2193	158	96	
,	450	2193	28	96	
Berg	506	2193	115	96	
,	625	2193	28	96	
Oſtende	648	2193	220	96	
,	857	2193	28	96	
&	906	2193	28	96	
Iulliers	998	2193	186	96	
.	1187	2193	28	96	
Ee	1246	2272	95	74	
ij	1381	2272	27	74	
