content	x	y	w	h	
Philip	299	515	148	36	
Doddridge,	471	515	268	43	
1735.	765	515	97	36	
Key	912	518	85	41	
of	1021	516	41	36	
C	1086	519	28	32	
Major.	1139	512	135	52	
N1NETY=THIRD	1339	448	543	59	
PSALM.	1921	448	273	55	
S.	2268	450	60	51	
M.	2368	449	82	51	
“	1563	517	18	11	
By	1592	519	46	31	
grace	1650	524	95	26	
ye	1757	524	41	26	
are	1810	524	56	19	
saved.”—Eph.	1880	515	253	32	
2	2146	517	16	25	
:	2173	525	8	18	
5.	2197	517	26	27	
Jeremiah	2936	521	219	44	
Ingalls,	3178	523	192	43	
1805.	3398	522	97	38	
31	3519	470	65	50	
1.	393	754	28	25	
Grace!	450	742	131	38	
’tis	603	743	59	37	
a	709	756	21	25	
charm-ing	776	745	201	44	
sound,	1024	745	131	46	
Har-mo-nious	1175	742	272	43	
to	1493	750	38	33	
the	1592	748	62	36	
ear;	1723	757	69	34	
Heav’n	1814	747	141	36	
with	1972	746	89	38	
the	2078	747	63	37	
ech	2175	747	63	36	
-	2271	767	16	6	
0	2318	757	21	25	
shall	2386	747	94	37	
re	2526	759	37	25	
-	2609	767	16	7	
sound,	2672	750	131	43	
And	2822	750	82	36	
all	2950	750	46	36	
the	3042	751	63	36	
earth	3143	751	100	37	
shall	3262	750	94	38	
hear.	3391	750	98	39	
2.	385	1023	32	28	
Grace	446	1013	117	38	
first	579	1015	80	36	
con-trived	688	1016	203	37	
the	907	1016	63	38	
way	1031	1026	86	36	
To	1156	1015	53	39	
save	1256	1029	89	25	
re-bel-lious	1384	1018	286	38	
man;	1711	1028	95	34	
And	1828	1018	82	36	
all	1949	1019	46	36	
the	2062	1019	63	36	
steps	2171	1021	101	42	
that	2287	1019	82	37	
grace	2393	1030	103	33	
dis	2521	1020	55	35	
-	2623	1038	12	7	
play,	2681	1019	103	46	
Which	2802	1019	135	41	
drew	2951	1021	99	37	
the	3061	1022	61	36	
won-drous	3160	1022	209	38	
plan.	3393	1023	96	44	
3.	389	1253	32	36	
Grace	447	1243	118	37	
taught	581	1244	133	42	
my	731	1252	62	36	
wan-d’ring	805	1244	220	45	
feet	1042	1245	72	38	
To	1173	1244	52	38	
tread	1272	1247	99	36	
the	1387	1247	62	35	
heav’n-ly	1489	1247	191	44	
road;	1726	1248	95	44	
And	1843	1248	82	36	
new	1952	1257	81	27	
sup	2079	1259	68	32	
-	2164	1267	13	5	
plies	2193	1248	88	44	
each	2299	1248	88	36	
hour	2405	1248	92	37	
I	2523	1249	11	35	
meet,	2671	1252	107	41	
While	2798	1248	123	40	
press-ing	2937	1251	181	44	
on	3165	1263	46	24	
to	3257	1254	38	34	
God.	3387	1250	98	39	
4.	383	1483	33	32	
Grace	445	1470	118	39	
all	603	1473	45	35	
the	688	1474	62	35	
work	797	1474	104	35	
shall	916	1474	93	36	
crown	1027	1484	120	28	
Through	1167	1473	173	46	
ev-er-last	1366	1476	187	37	
-	1569	1495	13	7	
ing	1600	1477	60	44	
days;	1708	1475	103	45	
It	1835	1476	29	37	
lays	1940	1476	79	45	
in	2081	1478	36	34	
heav’n	2163	1477	137	36	
the	2313	1477	63	36	
top	2407	1480	61	41	
-	2488	1496	11	7	
most	2517	1480	96	36	
stone,	2659	1481	118	42	
And	2796	1479	82	36	
well	2924	1479	81	36	
de	3062	1480	43	35	
-	3123	1499	11	6	
serves	3150	1490	125	27	
our	3292	1491	65	26	
praise.	3380	1483	128	41	
This	299	1527	90	37	
hymn	407	1527	115	45	
is	541	1528	30	35	
on	589	1539	44	24	
“Salvation	654	1526	226	39	
by	899	1530	50	43	
Grace,”	966	1527	162	47	
from	1146	1530	91	38	
the	1262	1531	63	36	
author’s	1349	1531	165	37	
hymns,	1539	1532	149	44	
1755.	1712	1541	96	34	
The	1856	1532	81	37	
original	1961	1533	150	43	
name	2137	1543	105	26	
of	2267	1534	37	34	
this	2327	1533	75	37	
tune	2426	1536	88	34	
was	2538	1544	78	26	
“	2644	1533	24	17	
Kentucky.”	2686	1533	241	45	
Philip	2978	1535	115	43	
Doddridge,	3120	1534	222	47	
D.	3363	1537	47	35	
D.,	3434	1538	64	43	
the	3516	1538	63	38	
author	209	1573	129	37	
of	362	1573	38	35	
the	434	1571	62	38	
hymn,	532	1572	129	44	
was	687	1584	79	24	
born	801	1573	87	35	
in	914	1575	35	34	
London,	988	1572	164	45	
1702,	1183	1584	96	34	
over	1305	1586	87	25	
two	1414	1578	75	35	
hundred	1513	1576	164	37	
years	1702	1587	106	32	
ago.	1833	1588	81	31	
He	1973	1577	54	36	
was	2051	1588	79	24	
a	2154	1588	22	24	
scholar	2199	1576	142	37	
of	2364	1578	37	34	
high	2425	1579	88	42	
attainments;	2539	1578	258	45	
was	2832	1590	79	25	
ordained	2935	1580	168	36	
to	3127	1583	36	33	
the	3188	1580	62	37	
Nonconformist	3278	1579	298	41	
ministry;	210	1617	185	44	
was	423	1627	79	28	
an	520	1627	46	25	
English	585	1616	152	44	
Congregationalist,	758	1615	374	48	
and	1152	1618	71	38	
for	1239	1621	56	34	
many	1312	1630	112	34	
years	1440	1631	106	32	
pastor	1564	1623	124	42	
of	1703	1621	37	34	
one	1757	1631	68	25	
of	1842	1622	37	34	
these	1902	1620	104	38	
churches,	2025	1621	189	44	
from	2232	1622	92	36	
1829	2345	1624	84	41	
to	2444	1625	37	33	
the	2498	1623	63	36	
time	2578	1623	86	36	
of	2681	1623	37	35	
his	2735	1624	58	34	
death,	2818	1623	120	44	
1852.	2961	1626	94	41	
He	3107	1625	54	35	
was	3185	1635	79	27	
a	3289	1636	21	24	
great	3336	1628	102	41	
pulpit	3463	1625	116	45	
orator	208	1664	116	34	
and	349	1661	71	37	
theologian.	444	1661	220	44	
He	716	1662	55	35	
composed	787	1662	192	43	
many	1005	1673	111	34	
standard	1140	1661	172	41	
hymns	1337	1664	136	44	
and	1498	1666	71	34	
high-class	1594	1664	204	45	
sacred	1823	1665	123	36	
music.	1972	1666	125	37	
See	295	1704	69	39	
sketch	380	1706	129	36	
of	528	1706	38	35	
Jeremiah	584	1705	180	36	
Ingalls	784	1706	134	43	
under	935	1708	113	35	
the	1063	1708	63	36	
tune	1142	1710	88	36	
“	1246	1707	25	17	
Northfield.”	1287	1707	242	38	
He	1579	1710	55	35	
is	1651	1711	31	34	
the	1699	1710	62	35	
author	1778	1710	132	36	
of	1927	1711	38	34	
some	1978	1720	101	27	
of	2095	1712	39	34	
the	2147	1712	65	35	
best	2228	1709	82	39	
music	2327	1711	115	35	
of	2458	1712	38	34	
those	2518	1711	108	38	
who	2649	1712	87	35	
composed	2758	1712	194	44	
in	2976	1713	36	35	
his	3036	1714	59	35	
day,	3119	1713	85	44	
and	3222	1714	74	37	
many	3321	1725	113	33	
of	3456	1716	40	34	
his	3518	1714	60	37	
tunes	207	1752	107	35	
are	332	1760	59	26	
still	407	1750	72	36	
popular	496	1750	149	43	
with	661	1751	89	36	
the	768	1750	63	38	
church	847	1752	132	35	
people,	998	1752	137	44	
especially	1154	1750	193	47	
in	1363	1753	35	35	
the	1415	1754	62	35	
United	1497	1754	134	37	
States,	1645	1753	136	45	
and	1799	1755	72	35	
many	1890	1765	112	34	
of	2018	1755	36	35	
his	2071	1756	58	34	
best	2147	1756	81	34	
productions	2244	1755	232	45	
